		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
23.08.23	13:15	17.7	17.9	17.4	45	5.6	4.9	WNW	4.43	8.5	WNW	16.0	16.5	14.8	1018.6	0.00	0.0	0.006	0.000	18.7	51	8.4	17.9	9.54	1.2032	346	1	100.0	15
23.08.23	13:30	17.7	17.9	17.6	46	5.9	5.4	NW	4.83	8.9	NW	15.7	16.6	14.5	1018.6	0.00	0.0	0.006	0.000	18.9	50	8.3	18.1	9.33	1.2024	349	1	100.0	15
23.08.23	13:45	17.8	17.8	17.6	45	5.7	5.8	NW	5.23	10.3	NW	15.4	16.6	14.2	1018.6	0.00	0.0	0.006	0.000	19.1	50	8.4	18.3	9.32	1.2016	344	1	100.0	15
23.08.23	14:00	17.9	18.2	17.7	45	5.8	5.4	NW	4.83	8.5	NW	15.8	16.7	14.6	1018.5	0.00	0.0	0.005	0.000	19.4	51	9.0	18.7	9.51	1.1996	349	1	100.0	15
23.08.23	14:15	18.3	18.3	17.8	45	6.1	4.9	WNW	4.43	8.0	NW	16.7	17.1	15.4	1018.5	0.00	0.0	0.001	0.000	19.8	51	9.3	19.1	9.50	1.1980	344	1	100.0	15
23.08.23	14:30	17.9	18.4	17.9	45	5.8	5.4	WNW	4.83	8.0	NW	15.9	16.7	14.7	1018.4	0.00	0.0	0.004	0.000	20.4	52	10.2	19.7	9.68	1.1945	349	1	100.0	15
23.08.23	14:45	18.1	18.2	17.9	45	5.9	5.4	NW	4.83	8.0	NW	16.1	16.8	14.8	1018.4	0.00	0.0	0.003	0.000	20.9	52	10.7	20.2	9.66	1.1917	345	1	100.0	15
23.08.23	15:00	18.5	18.5	17.9	44	6.0	4.9	WNW	4.43	8.0	WNW	16.9	17.2	15.7	1018.4	0.00	0.0	0.000	0.002	21.7	53	11.7	21.0	9.81	1.1878	349	1	100.0	15
23.08.23	15:15	17.7	18.5	17.7	46	5.9	5.4	NW	4.83	8.5	NW	15.7	16.6	14.5	1018.2	0.00	0.0	0.006	0.000	22.0	51	11.4	21.4	9.42	1.1865	344	1	100.0	15
23.08.23	15:30	18.0	18.3	17.8	46	6.2	5.4	NW	4.83	8.9	NW	16.0	16.8	14.8	1017.9	0.00	0.0	0.003	0.000	22.3	51	11.7	21.8	9.41	1.1848	350	1	100.0	15
23.08.23	15:45	18.0	18.2	17.9	45	5.9	4.9	WNW	4.43	8.5	WNW	16.3	16.8	15.1	1017.9	0.00	0.0	0.003	0.000	22.6	50	11.7	22.3	9.25	1.1834	346	1	100.0	15
23.08.23	16:00	18.3	18.3	18.0	47	6.8	4.9	NW	4.43	8.5	W	16.7	17.2	15.6	1018.1	0.00	0.0	0.001	0.000	22.9	50	11.9	22.6	9.25	1.1822	351	1	100.0	15
23.08.23	16:15	17.9	18.3	17.4	48	6.7	4.5	NW	4.02	7.6	NW	16.6	16.8	15.5	1018.0	0.00	0.0	0.005	0.000	23.1	49	11.8	22.8	9.05	1.1817	346	1	100.0	15
23.08.23	16:30	17.7	18.1	17.7	50	7.2	4.9	NW	4.43	7.2	NW	16.0	16.7	15.0	1018.0	0.00	0.0	0.006	0.000	23.2	46	10.9	22.8	8.58	1.1821	350	1	100.0	15
23.08.23	16:45	17.9	18.1	17.8	49	7.0	4.9	NW	4.43	7.2	WNW	16.2	16.8	15.1	1018.0	0.00	0.0	0.005	0.000	23.3	46	11.0	22.9	8.57	1.1815	347	1	100.0	15
23.08.23	17:00	17.9	17.9	17.5	49	7.1	3.1	NNW	2.82	6.7	NW	17.9	16.9	16.9	1018.2	0.00	0.0	0.004	0.000	23.4	46	11.1	23.1	8.57	1.1812	347	1	100.0	15
23.08.23	17:15	16.9	18.0	16.9	54	7.6	3.1	NW	2.82	7.6	WNW	16.8	16.1	16.0	1018.0	0.00	0.0	0.014	0.000	23.5	45	10.9	23.2	8.45	1.1808	346	1	100.0	15
23.08.23	17:30	17.1	17.1	16.9	60	9.3	1.8	ENE	1.61	5.4	NW	17.1	16.5	16.5	1018.0	0.00	0.0	0.013	0.000	23.7	45	11.0	23.4	8.45	1.1800	347	1	100.0	15
23.08.23	17:45	16.2	17.2	16.2	64	9.3	1.8	SSE	1.61	4.0	S	16.2	15.7	15.7	1018.1	0.00	0.0	0.023	0.000	23.7	45	11.0	23.4	8.45	1.1801	349	1	100.0	15
23.08.23	18:00	15.2	16.2	15.2	69	9.6	1.8	SE	1.61	3.6	SE	15.2	14.8	14.8	1018.0	0.00	0.0	0.032	0.000	23.4	46	11.2	23.2	8.57	1.1807	347	1	100.0	15
23.08.23	18:15	14.7	15.2	14.7	71	9.5	1.3	SE	1.21	2.7	SSE	14.7	14.3	14.3	1017.9	0.00	0.0	0.038	0.000	23.3	46	11.1	23.1	8.57	1.1812	349	1	100.0	15
23.08.23	18:30	14.1	14.7	14.1	74	9.5	0.9	ESE	0.80	2.7	ESE	14.1	13.7	13.7	1018.0	0.00	0.0	0.045	0.000	23.2	47	11.3	22.9	8.75	1.1815	346	1	100.0	15
23.08.23	18:45	12.7	14.1	12.7	79	9.2	0.9	ESE	0.80	2.7	E	12.7	12.6	12.6	1018.1	0.00	0.0	0.058	0.000	23.0	46	10.8	22.6	8.58	1.1830	350	1	100.0	15
23.08.23	19:00	11.9	12.7	11.9	82	8.9	0.4	SE	0.40	2.2	ENE	11.9	11.8	11.8	1018.2	0.00	0.0	0.067	0.000	22.4	47	10.5	21.8	8.75	1.1858	345	1	100.0	15
23.08.23	19:15	11.4	11.9	11.4	83	8.6	0.4	SE	0.40	1.3	SE	11.4	11.3	11.3	1018.2	0.00	0.0	0.072	0.000	22.1	48	10.5	21.3	8.88	1.1872	349	1	100.0	15
23.08.23	19:30	11.2	11.4	11.1	85	8.7	0.4	SE	0.40	1.3	SE	11.2	11.2	11.2	1018.4	0.00	0.0	0.075	0.000	21.9	50	11.0	21.2	9.25	1.1876	350	1	100.0	15
23.08.23	19:45	10.9	11.2	10.9	85	8.5	0.4	ESE	0.40	1.8	SE	10.9	10.9	10.9	1018.7	0.00	0.0	0.077	0.000	22.4	52	12.0	22.1	9.60	1.1848	341	1	99.7	15
23.08.23	20:00	11.0	11.0	10.9	85	8.6	0.4	ESE	0.40	1.3	ESE	11.0	11.0	11.0	1018.7	0.00	0.0	0.076	0.000	22.6	53	12.5	22.3	9.75	1.1837	349	1	100.0	15
23.08.23	20:15	10.9	11.0	10.8	86	8.6	0.4	ESE	0.40	1.3	ESE	10.9	10.9	10.9	1018.9	0.00	0.0	0.078	0.000	22.7	54	12.9	22.7	9.89	1.1828	345	1	100.0	15
23.08.23	20:30	10.7	10.9	10.7	87	8.6	0.9	ESE	0.80	2.2	ENE	10.7	10.8	10.8	1019.0	0.00	0.0	0.079	0.000	22.9	54	13.1	22.9	9.88	1.1818	343	1	100.0	15
23.08.23	20:45	10.6	10.8	10.6	86	8.4	0.4	ENE	0.40	1.8	ENE	10.6	10.6	10.6	1019.1	0.00	0.0	0.080	0.000	22.8	53	12.7	22.7	9.73	1.1827	348	1	100.0	15
23.08.23	21:00	10.4	10.7	10.4	87	8.4	0.9	ENE	0.80	3.1	ENE	10.4	10.5	10.5	1019.1	0.00	0.0	0.082	0.000	22.7	53	12.6	22.6	9.73	1.1833	346	1	100.0	15
23.08.23	21:15	10.4	10.4	10.3	87	8.3	0.0	ENE	0.00	1.3	ENE	10.4	10.4	10.4	1019.0	0.00	0.0	0.083	0.000	22.6	53	12.5	22.3	9.75	1.1840	347	1	100.0	15
23.08.23	21:30	10.2	10.4	10.2	86	8.0	0.0	ENE	0.00	0.9	ENE	10.2	10.3	10.3	1019.1	0.00	0.0	0.084	0.000	22.3	53	12.3	22.0	9.76	1.1853	349	1	100.0	15
23.08.23	21:45	9.9	10.2	9.9	88	8.0	0.0	ENE	0.00	0.9	ENE	9.9	10.0	10.0	1018.9	0.00	0.0	0.088	0.000	22.1	53	12.1	21.7	9.78	1.1861	340	1	99.4	15
23.08.23	22:00	9.6	9.9	9.6	87	7.5	0.0	ENE	0.00	0.9	ENE	9.6	9.7	9.7	1018.8	0.00	0.0	0.091	0.000	21.9	53	11.9	21.3	9.79	1.1872	343	1	100.0	15
23.08.23	22:15	8.7	9.6	8.7	88	6.8	0.0	ENE	0.00	0.9	ENE	8.7	8.7	8.7	1018.7	0.00	0.0	0.101	0.000	21.8	54	12.1	21.2	9.93	1.1873	350	1	100.0	15
23.08.23	22:30	7.8	8.7	7.8	88	6.0	0.4	ENE	0.40	1.3	ENE	7.8	7.9	7.9	1018.5	0.00	0.0	0.109	0.000	21.7	54	12.0	21.1	9.93	1.1876	344	1	100.0	15
23.08.23	22:45	8.1	8.3	7.8	90	6.5	0.4	ENE	0.40	1.3	ENE	8.1	8.2	8.2	1018.3	0.00	0.0	0.107	0.000	21.4	54	11.7	20.8	9.94	1.1885	346	1	100.0	15
23.08.23	23:00	7.9	8.3	7.9	90	6.4	0.9	ENE	0.80	1.8	SW	7.9	8.0	8.0	1018.0	0.00	0.0	0.108	0.000	21.3	54	11.6	20.6	9.94	1.1890	351	1	100.0	15
23.08.23	23:15	8.1	8.4	7.9	91	6.7	0.4	NNE	0.40	1.8	N	8.1	8.2	8.2	1018.0	0.00	0.0	0.106	0.000	21.1	54	11.4	20.3	9.95	1.1898	349	1	100.0	15
23.08.23	23:30	8.3	8.4	7.8	91	6.9	0.4	NNE	0.40	3.6	ESE	8.3	8.4	8.4	1017.6	0.00	0.0	0.104	0.000	20.9	54	11.2	20.2	9.97	1.1905	343	1	100.0	15
23.08.23	23:45	9.1	9.1	8.3	85	6.7	0.9	E	0.80	4.5	W	9.1	9.1	9.1	1017.5	0.00	0.0	0.097	0.000	20.7	54	11.0	20.1	9.98	1.1915	350	1	100.0	15
24.08.23	00:00	11.1	11.3	9.1	74	6.6	2.7	ENE	2.41	6.7	WSW	10.0	10.9	9.8	1017.3	0.00	0.0	0.075	0.000	20.5	54	10.9	19.9	9.99	1.1921	347	1	100.0	15
24.08.23	0:15	10.8	11.3	10.8	74	6.4	2.2	W	2.01	6.3	NNW	10.0	10.6	9.8	1017.1	0.00	0.0	0.078	0.000	20.3	54	10.7	19.7	10.01	1.1929	343	1	100.0	15
24.08.23	0:30	11.3	11.6	10.8	73	6.6	2.2	WNW	2.01	6.7	WNW	10.5	11.0	10.2	1017.1	0.00	0.0	0.073	0.000	20.1	54	10.5	19.6	10.02	1.1938	349	1	100.0	15
24.08.23	0:45	10.4	11.2	10.4	77	6.5	1.8	NE	1.61	4.5	WSW	9.8	10.3	9.7	1017.0	0.00	0.0	0.083	0.000	19.9	54	10.3	19.4	10.04	1.1947	349	1	100.0	15
24.08.23	1:00	9.8	10.4	9.8	77	5.9	0.9	NE	0.80	1.8	NE	9.8	9.7	9.7	1017.0	0.00	0.0	0.089	0.000	19.7	54	10.1	19.2	10.05	1.1956	343	1	100.0	15
24.08.23	1:15	10.2	10.2	9.7	75	6.0	1.3	E	1.21	3.6	N	10.1	10.1	9.9	1017.0	0.00	0.0	0.084	0.000	19.6	54	10.0	19.0	10.06	1.1964	347	1	100.0	15
24.08.23	1:30	9.8	10.3	9.8	76	5.8	0.9	E	0.80	1.8	E	9.8	9.7	9.7	1017.0	0.00	0.0	0.089	0.000	19.4	54	9.8	18.8	10.07	1.1972	350	1	100.0	15
24.08.23	1:45	10.3	10.3	9.4	71	5.3	1.8	NNW	1.61	4.0	N	9.8	10.1	9.6	1016.7	0.00	0.0	0.083	0.000	19.2	54	9.7	18.6	10.09	1.1977	344	1	100.0	15
24.08.23	2:00	10.8	10.9	10.3	67	4.9	2.2	NW	2.01	6.3	N	10.0	10.4	9.6	1016.6	0.00	0.0	0.078	0.000	19.1	54	9.5	18.4	10.10	1.1985	347	1	100.0	15
24.08.23	2:15	10.6	10.8	10.5	70	5.3	1.8	NE	1.61	4.0	WNW	10.0	10.3	9.7	1016.6	0.00	0.0	0.081	0.000	18.8	54	9.3	18.1	10.12	1.1998	348	1	100.0	15
24.08.23	2:30	10.3	10.7	10.3	72	5.4	2.2	NE	2.01	5.4	ESE	9.3	10.1	9.1	1016.5	0.00	0.0	0.084	0.000	18.5	54	9.0	17.8	10.14	1.2010	343	1	100.0	15
24.08.23	2:45	10.3	10.3	9.8	70	5.0	2.2	ENE	2.01	6.3	NE	9.3	10.0	9.1	1016.4	0.00	0.0	0.084	0.000	18.2	54	8.7	17.4	10.15	1.2026	350	1	100.0	15
24.08.23	3:00	10.6	10.6	10.3	68	4.9	2.7	NNW	2.41	5.8	NNE	9.4	10.2	9.1	1016.3	0.00	0.0	0.081	0.000	17.8	54	8.4	17.1	10.15	1.2042	349	1	100.0	15
24.08.23	3:15	10.6	10.6	10.4	68	4.9	3.6	NW	3.22	7.2	NW	8.7	10.2	8.4	1016.2	0.00	0.0	0.081	0.000	17.6	53	7.9	16.7	9.95	1.2057	345	1	100.0	15
24.08.23	3:30	10.4	10.6	10.3	68	4.7	3.1	NW	2.82	6.3	NW	8.9	10.1	8.6	1016.1	0.00	0.0	0.083	0.000	17.3	53	7.7	16.4	9.95	1.2066	352	1	100.0	15
24.08.23	3:45	10.3	10.4	10.3	69	4.9	4.0	NW	3.62	7.2	NW	8.1	10.1	7.8	1015.7	0.00	0.0	0.083	0.000	17.1	53	7.4	16.2	9.95	1.2073	344	1	100.0	15
24.08.23	4:00	10.1	10.3	10.1	69	4.7	4.9	NW	4.43	7.2	NW	7.2	9.8	6.9	1015.8	0.00	0.0	0.086	0.000	16.8	53	7.2	15.9	9.95	1.2088	349	1	100.0	15
24.08.23	4:15	9.9	10.2	9.9	68	4.3	4.0	NW	3.62	6.7	NW	7.7	9.7	7.4	1015.7	0.00	0.0	0.087	0.000	16.6	53	7.0	15.7	9.95	1.2098	349	1	100.0	15
24.08.23	4:30	10.2	10.2	9.9	67	4.3	4.5	NW	4.02	8.5	NW	7.6	9.9	7.3	1015.6	0.00	0.0	0.085	0.000	16.4	53	6.8	15.5	9.95	1.2105	342	1	100.0	15
24.08.23	4:45	10.2	10.3	10.1	66	4.1	4.5	NW	4.02	7.2	NNW	7.6	9.8	7.3	1015.6	0.00	0.0	0.085	0.000	16.2	53	6.6	15.3	9.95	1.2116	350	1	100.0	15
24.08.23	5:00	10.1	10.3	10.1	64	3.6	4.5	NW	4.02	7.6	NW	7.5	9.7	7.1	1015.6	0.00	0.0	0.086	0.000	16.1	53	6.5	15.1	9.95	1.2124	347	1	100.0	15
24.08.23	5:15	10.0	10.2	10.0	65	3.7	3.1	N	2.82	9.4	NNW	8.4	9.7	8.1	1015.9	0.00	0.0	0.087	0.000	15.8	53	6.2	14.8	9.95	1.2141	345	1	100.0	15
24.08.23	5:30	9.9	10.0	9.8	64	3.4	2.7	N	2.41	7.2	NNW	8.7	9.6	8.3	1015.8	0.00	0.0	0.087	0.000	15.6	53	6.1	14.6	9.95	1.2148	348	1	100.0	15
24.08.23	5:45	9.9	9.9	9.6	64	3.4	2.2	NNW	2.01	5.8	NW	8.9	9.6	8.6	1015.8	0.00	0.0	0.088	0.000	15.4	53	5.9	14.4	9.95	1.2156	348	1	100.0	15
24.08.23	6:00	10.1	10.2	9.9	58	2.2	3.6	NW	3.22	7.2	NW	8.2	9.6	7.7	1015.8	0.00	0.0	0.086	0.000	15.2	53	5.7	14.2	9.95	1.2166	349	1	100.0	15
24.08.23	6:15	10.2	10.3	10.1	57	2.1	4.5	NW	4.02	9.8	NW	7.7	9.7	7.1	1015.6	0.00	0.0	0.084	0.000	15.1	53	5.6	14.1	9.95	1.2170	350	1	100.0	15
24.08.23	6:30	10.4	10.4	10.2	55	1.7	4.5	NW	4.02	7.6	WNW	7.8	9.8	7.2	1015.6	0.00	0.0	0.083	0.000	14.9	53	5.4	13.9	9.95	1.2179	344	1	100.0	15
24.08.23	6:45	10.5	10.5	10.2	54	1.6	4.9	NW	4.43	7.6	NNW	7.7	9.9	7.1	1015.6	0.00	0.0	0.082	0.000	14.8	53	5.3	13.8	9.95	1.2187	352	1	100.0	15
24.08.23	7:00	10.4	10.5	10.3	54	1.5	4.9	NW	4.43	8.0	NNW	7.6	9.8	6.9	1015.7	0.00	0.0	0.083	0.000	14.6	52	4.9	13.6	9.78	1.2198	349	1	100.0	15
24.08.23	7:15	11.6	11.6	10.4	53	2.3	4.9	NW	4.43	8.0	NW	8.9	10.8	8.1	1015.7	0.00	0.0	0.071	0.000	14.5	52	4.8	13.5	9.79	1.2204	346	1	100.0	15
24.08.23	7:30	12.4	12.4	11.6	51	2.5	5.4	NW	4.83	8.0	NW	9.6	11.4	8.6	1015.7	0.00	0.0	0.062	0.000	14.4	52	4.6	13.4	9.79	1.2209	350	1	100.0	15
24.08.23	7:45	12.7	12.7	12.4	50	2.5	5.4	WNW	4.83	8.9	NW	9.9	11.7	8.9	1015.6	0.00	0.0	0.059	0.000	14.3	52	4.6	13.3	9.79	1.2211	342	1	100.0	15
24.08.23	8:00	13.0	13.1	12.7	47	1.9	5.8	WNW	5.23	10.3	W	10.0	11.9	8.9	1015.2	0.00	0.0	0.056	0.000	14.3	52	4.5	13.3	9.80	1.2208	349	1	100.0	15
24.08.23	8:15	13.4	13.4	13.1	44	1.4	5.8	WNW	5.23	11.2	NW	10.5	12.2	9.2	1015.0	0.00	0.0	0.051	0.000	14.3	52	4.5	13.3	9.80	1.2206	343	1	100.0	15
24.08.23	8:30	13.9	13.9	13.4	44	1.8	5.8	NW	5.23	9.4	NW	11.1	12.6	9.8	1014.9	0.00	0.0	0.046	0.000	14.3	52	4.6	13.3	9.79	1.2202	350	1	100.0	15
24.08.23	8:45	13.9	14.0	13.8	41	0.9	5.8	NW	5.23	9.8	NW	11.1	12.6	9.8	1014.9	0.00	0.0	0.046	0.000	14.6	53	5.1	13.6	9.95	1.2189	345	1	100.0	15
24.08.23	9:00	14.4	14.4	13.9	42	1.6	5.4	WNW	4.83	9.8	NW	11.9	13.0	10.5	1014.9	0.00	0.0	0.041	0.000	15.0	53	5.5	14.0	9.95	1.2167	349	1	100.0	15
24.08.23	9:15	14.7	14.8	14.4	42	1.9	5.4	NW	4.83	8.0	NW	12.2	13.3	10.8	1015.0	0.00	0.0	0.038	0.000	15.2	53	5.7	14.2	9.95	1.2158	347	1	100.0	15
24.08.23	9:30	14.7	14.9	14.7	43	2.3	5.4	NW	4.83	8.9	NW	12.3	13.4	10.9	1015.1	0.00	0.0	0.038	0.000	15.7	54	6.4	14.7	10.15	1.2134	348	1	100.0	15
24.08.23	9:45	15.2	15.2	14.8	43	2.7	4.9	NW	4.43	8.9	NW	13.1	13.8	11.7	1015.0	0.00	0.0	0.032	0.000	16.6	56	7.7	15.7	10.45	1.2085	346	1	100.0	15
24.08.23	10:00	15.2	15.6	15.2	43	2.7	4.9	NW	4.43	8.5	NW	13.1	13.8	11.7	1014.9	0.00	0.0	0.032	0.000	17.2	53	7.6	16.3	9.95	1.2058	345	1	100.0	15
24.08.23	10:15	15.7	15.7	15.2	43	3.2	4.9	NW	4.43	8.5	NW	13.7	14.3	12.3	1015.0	0.00	0.0	0.027	0.000	17.6	53	7.9	16.7	9.95	1.2043	347	1	100.0	15
24.08.23	10:30	15.5	15.8	15.5	41	2.3	5.4	WNW	4.83	8.5	NNW	13.2	14.1	11.7	1014.8	0.00	0.0	0.030	0.000	17.8	52	7.8	16.9	9.75	1.2029	346	1	100.0	15
24.08.23	10:45	15.7	15.8	15.4	40	2.1	5.4	WNW	4.83	10.3	WNW	13.3	14.2	11.8	1014.8	0.00	0.0	0.028	0.000	18.0	51	7.7	17.1	9.56	1.2023	349	1	100.0	15
24.08.23	11:00	15.9	15.9	15.7	40	2.3	5.4	NW	4.83	8.5	NW	13.6	14.4	12.1	1014.9	0.00	0.0	0.025	0.000	18.1	50	7.5	17.1	9.36	1.2023	343	1	100.0	15
24.08.23	11:15	16.3	16.4	15.9	39	2.3	4.5	NW	4.02	8.0	WNW	14.8	14.8	13.2	1014.7	0.00	0.0	0.021	0.000	18.1	49	7.2	17.1	9.17	1.2022	351	1	100.0	15
24.08.23	11:30	16.3	16.4	16.1	41	3.0	4.9	WNW	4.43	9.4	WNW	14.3	14.8	12.9	1014.7	0.00	0.0	0.021	0.000	18.2	48	7.0	17.1	8.96	1.2021	345	1	100.0	15
24.08.23	11:45	16.4	16.4	15.9	42	3.4	4.9	WNW	4.43	8.5	WNW	14.5	15.0	13.1	1014.7	0.00	0.0	0.020	0.000	18.2	48	7.0	17.1	8.96	1.2021	350	1	100.0	15
24.08.23	12:00	16.7	16.8	16.3	41	3.4	4.0	NW	3.62	8.0	NW	15.6	15.3	14.2	1014.6	0.00	0.0	0.017	0.000	18.3	47	6.8	17.2	8.85	1.2014	346	1	100.0	15
24.08.23	12:15	16.9	17.1	16.6	42	3.9	3.1	WNW	2.82	6.7	NW	16.8	15.5	15.4	1014.5	0.00	0.0	0.015	0.000	18.5	48	7.3	17.4	8.94	1.2002	352	1	100.0	15
24.08.23	12:30	17.2	17.2	16.8	41	3.8	4.0	WNW	3.62	6.7	WNW	16.2	15.7	14.7	1014.4	0.00	0.0	0.012	0.000	18.7	47	7.1	17.6	8.84	1.1996	346	1	100.0	15
24.08.23	12:45	17.2	17.7	17.2	39	3.1	4.9	NW	4.43	8.0	NNW	15.4	15.6	13.8	1014.4	0.00	0.0	0.012	0.000	18.8	47	7.3	17.8	8.83	1.1987	348	1	100.0	15
24.08.23	13:00	17.3	17.6	17.2	40	3.5	4.9	WNW	4.43	7.6	WNW	15.5	15.8	14.0	1014.0	0.00	0.0	0.011	0.000	19.1	47	7.5	18.1	8.82	1.1972	346	1	100.0	15
24.08.23	13:15	17.5	17.5	17.2	40	3.7	4.5	WNW	4.02	7.2	WNW	16.2	16.0	14.7	1014.2	0.00	0.0	0.009	0.000	19.2	47	7.6	18.2	8.82	1.1966	351	1	100.0	15
24.08.23	13:30	17.2	17.7	17.2	39	3.1	4.0	WNW	3.62	7.2	WNW	16.2	15.7	14.7	1014.2	0.00	0.0	0.012	0.000	19.4	47	7.8	18.4	8.81	1.1958	346	1	100.0	15
24.08.23	13:45	17.3	17.6	17.2	40	3.6	4.5	WNW	4.02	7.6	WNW	15.9	15.8	14.4	1014.1	0.00	0.0	0.010	0.000	19.7	47	8.0	18.7	8.80	1.1943	348	1	100.0	15
24.08.23	14:00	17.8	17.9	17.3	38	3.3	4.0	NW	3.62	7.2	W	16.9	16.2	15.3	1013.8	0.00	0.0	0.005	0.000	20.2	47	8.5	19.3	8.78	1.1916	344	1	100.0	15
24.08.23	14:15	17.7	18.1	17.7	41	4.2	4.9	WNW	4.43	7.6	NW	15.9	16.2	14.5	1013.9	0.00	0.0	0.007	0.000	20.6	47	8.8	19.6	8.77	1.1897	348	1	100.0	15
24.08.23	14:30	17.3	17.7	17.2	42	4.3	5.4	NW	4.83	8.9	NW	15.2	15.9	13.8	1013.8	0.00	0.0	0.010	0.000	20.8	48	9.4	19.9	8.86	1.1879	346	1	100.0	15
24.08.23	14:45	17.3	17.8	17.3	43	4.6	4.9	NW	4.43	8.0	WNW	15.6	16.0	14.2	1013.7	0.00	0.0	0.010	0.000	21.2	48	9.7	20.1	8.85	1.1862	351	1	100.0	15
24.08.23	15:00	17.1	17.8	17.1	43	4.4	4.5	NW	4.02	7.6	NNW	15.6	15.7	14.2	1013.5	0.00	0.0	0.013	0.000	21.7	49	10.5	20.8	9.05	1.1833	345	1	100.0	15
24.08.23	15:15	16.8	17.1	16.6	46	5.1	1.8	SSE	1.61	6.7	NNW	16.8	15.6	15.6	1013.6	0.00	0.0	0.016	0.000	22.0	49	10.8	21.3	9.05	1.1817	349	1	100.0	15
24.08.23	15:30	15.6	16.9	15.6	62	8.4	2.2	SSE	2.01	4.5	SSE	15.6	15.0	15.0	1013.7	0.00	0.0	0.028	0.000	21.8	48	10.3	21.1	8.88	1.1829	347	1	100.0	15
24.08.23	15:45	15.0	15.6	14.9	64	8.2	1.8	SE	1.61	3.6	ESE	15.0	14.4	14.4	1013.7	0.00	0.0	0.035	0.000	21.9	49	10.7	21.3	9.05	1.1821	350	1	100.0	15
24.08.23	16:00	14.4	15.1	14.3	67	8.4	1.8	SE	1.61	4.0	SE	14.4	13.9	13.9	1013.5	0.00	0.0	0.041	0.000	22.1	49	10.8	21.4	9.05	1.1814	349	1	100.0	15
24.08.23	16:15	15.2	15.4	14.4	64	8.5	1.8	ESE	1.61	4.5	S	15.2	14.7	14.7	1013.8	0.00	0.0	0.032	0.000	22.6	49	11.3	22.2	9.05	1.1792	347	1	100.0	15
24.08.23	16:30	14.0	15.2	13.8	69	8.4	1.8	ESE	1.61	3.6	SE	14.0	13.6	13.6	1014.1	0.00	0.0	0.045	0.000	22.4	49	11.1	21.9	9.05	1.1804	349	1	100.0	15
24.08.23	16:45	13.9	14.2	13.7	73	9.2	2.2	SE	2.01	4.5	E	13.6	13.6	13.3	1014.1	0.00	0.0	0.046	0.000	22.4	49	11.1	21.9	9.05	1.1804	343	1	100.0	15
24.08.23	17:00	14.1	14.1	13.9	72	9.1	1.3	SE	1.21	3.1	E	14.1	13.7	13.7	1014.1	0.00	0.0	0.045	0.000	22.4	49	11.1	21.9	9.05	1.1803	344	1	100.0	15
24.08.23	17:15	13.4	14.1	13.4	75	9.0	1.8	ESE	1.61	4.9	SE	13.3	13.1	12.9	1014.3	0.00	0.0	0.052	0.000	22.6	49	11.3	22.2	9.05	1.1797	344	1	100.0	15
24.08.23	17:30	11.7	13.4	11.7	80	8.4	1.8	SE	1.61	3.6	ESE	11.3	11.6	11.2	1014.3	0.00	0.0	0.069	0.000	22.1	49	10.8	21.4	9.05	1.1822	349	1	100.0	15
24.08.23	17:45	11.0	11.7	11.0	84	8.4	1.3	ESE	1.21	3.6	ENE	10.9	11.0	10.9	1014.3	0.00	0.0	0.076	0.000	21.6	49	10.4	20.7	9.05	1.1848	347	1	100.0	15
24.08.23	18:00	10.7	11.0	10.7	85	8.2	0.9	SE	0.80	2.2	SSE	10.7	10.7	10.7	1014.4	0.00	0.0	0.080	0.000	21.2	50	10.4	20.3	9.25	1.1862	346	1	100.0	15
24.08.23	18:15	10.5	10.7	10.4	86	8.3	0.9	SE	0.80	2.7	S	10.5	10.6	10.6	1014.5	0.00	0.0	0.082	0.000	21.3	50	10.5	20.4	9.25	1.1857	347	1	100.0	15
24.08.23	18:30	10.5	10.6	10.4	85	8.1	0.4	SE	0.40	2.2	E	10.5	10.5	10.5	1014.5	0.00	0.0	0.082	0.000	21.3	50	10.4	20.4	9.25	1.1861	344	1	100.0	15
24.08.23	18:45	9.9	10.5	9.9	89	8.2	1.8	SE	1.61	3.6	SE	9.3	10.1	9.4	1015.0	0.00	0.0	0.088	0.000	21.3	50	10.4	20.4	9.25	1.1866	350	1	100.0	15
24.08.23	19:00	9.5	9.9	9.5	92	8.3	1.8	SE	1.61	3.1	ESE	8.8	9.7	9.0	1015.2	0.76	5.6	0.092	0.000	21.3	50	10.5	20.4	9.25	1.1866	349	1	100.0	15
24.08.23	19:15	9.3	9.5	9.3	93	8.2	1.3	SSE	1.21	2.7	SSE	9.0	9.5	9.2	1015.3	1.27	6.9	0.094	0.000	21.2	50	10.3	20.2	9.25	1.1875	343	1	100.0	15
24.08.23	19:30	9.3	9.3	9.2	94	8.4	0.9	SSE	0.80	2.7	ENE	9.3	9.5	9.5	1015.6	0.51	5.1	0.094	0.000	20.9	51	10.4	20.1	9.46	1.1889	349	1	100.0	15
